Sales Year Month,311 Neighborhood,Analysis Neighborhood,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List Pct
201905,Monterey Heights,West of Twin Peaks,2751000.0,7,8.0,2.0,15.0,110.5
201905,Mt. Davidson Manor,West of Twin Peaks,1156000.0,4,4.0,2.0,16.0,104.5
201905,Nob Hill,Nob Hill,1487000.0,26,49.0,39.0,35.0,100.0
201905,Noe Valley,Noe Valley,1818000.0,78,93.0,31.0,15.0,110.9
201905,North Beach,North Beach,1178000.0,10,16.0,10.0,29.0,105.3
201905,Northern Waterfront,Financial District/South Beach,1375000.0,11,8.0,1.0,26.0,99.3
201905,Oceanview,Oceanview/Merced/Ingleside,960000.0,17,18.0,6.0,14.0,117.1
201905,Outer Mission,Outer Mission,935000.0,7,7.0,4.0,20.0,107.9
201905,Outer Richmond,Outer Richmond,1640000.0,33,52.0,18.0,15.0,109.2
201905,Outer Sunset,Sunset/Parkside,1587000.0,74,92.0,29.0,14.0,117.7
201905,Pacific Heights,Pacific Heights,2188000.0,84,75.0,31.0,24.0,101.9
201905,Panhandle,Lone Mountain/USF,1495000.0,11,11.0,2.0,16.0,109.6
201905,Parkmerced,Lakeshore,1400000.0,3,2.0,1.0,35.0,100.5
201905,Parkside,Sunset/Parkside,1576000.0,31,33.0,11.0,15.0,116.1
201905,Parnassus Heights,Lone Mountain/USF,2300000.0,5,7.0,1.0,42.0,110.9
201905,Peralta Heights,Bernal Heights,1305000.0,8,11.0,6.0,14.0,105.3
201905,Polk Gulch,Russian Hill,1030000.0,15,16.0,6.0,33.0,101.6
201905,Portola,Portola,1078000.0,10,18.0,4.0,19.0,105.8
201905,Potrero Hill,Potrero Hill,1600000.0,33,50.0,23.0,21.0,106.4
201905,Presidio Heights,Presidio Heights,2425000.0,12,14.0,5.0,12.0,105.7
201905,Presidio National Park,Presidio,5950000.0,3,2.0,0.0,13.0,102.2
201905,Presidio Terrace,Inner Richmond,2540000.0,11,10.0,4.0,14.0,112.7
201905,Produce Market,Bayview Hunters Point,1025000.0,1,0.0,0.0,17.0,107.9
201905,Rincon Hill,Financial District/South Beach,1212000.0,136,172.0,106.0,79.0,99.9
201905,Russian Hill,Russian Hill,1525000.0,44,58.0,44.0,32.0,104.8
201905,Seacliff,Seacliff,5500000.0,3,2.0,0.0,20.0,105.8
201905,Sherwood Forest,West of Twin Peaks,1683000.0,9,8.0,1.0,17.0,105.8
201905,Showplace Square,Mission Bay,683500.0,2,4.0,2.0,31.5,108.80000000000001
201905,Silver Terrace,Bayview Hunters Point,978000.0,14,11.0,4.0,38.0,107.6
201905,South Beach,Financial District/South Beach,1175000.0,150,196.0,104.0,28.0,101.3
201905,South of Market,South of Market,1041666.6666666666,296,362.0,162.0,27.0,101.96666666666665
201905,St. Francis Wood,West of Twin Peaks,2663000.0,5,7.0,1.0,21.0,101.9
201905,St. Mary's Park,Bernal Heights,1600000.0,5,5.0,2.0,22.0,119.6
201905,Sunnydale,Visitacion Valley,823000.0,2,6.0,4.0,174.0,95.3
201905,Sunnyside,West of Twin Peaks,1210000.0,18,13.0,1.0,14.0,112.1
201905,Sutro Heights,Outer Richmond,1720000.0,6,9.0,4.0,11.0,112.4
201905,Telegraph Hill,North Beach,768000.0,13,11.0,8.0,29.0,101.1
201905,Tenderloin,Tenderloin,651000.0,8,15.0,8.0,31.0,101.8
201905,Union Street,Marina,1975000.0,13,15.0,6.0,27.0,106.3
201905,University Mound,Excelsior,1063000.0,8,10.0,4.0,17.0,110.5
201905,Upper Market,Noe Valley,1650000.0,11,23.0,13.0,23.0,105.7
201905,Visitacion Valley,Visitacion Valley,1098000.0,12,14.0,7.0,20.0,110.2
201905,West Portal,West of Twin Peaks,1884000.0,9,9.0,1.0,15.5,122.30000000000001
201905,Western Addition,Western Addition,1056500.0,26,27.0,11.0,26.5,105.4
201905,Westwood Park,West of Twin Peaks,1800000.0,2,6.0,2.0,44.0,115.8
201906,Alamo Square,Hayes Valley,860000.0,7,8.0,2.0,12.0,117.1
201906,Anza Vista,Lone Mountain/USF,1185000.0,5,7.0,3.0,12.0,125.8
201906,Aquatic Park / Ft. Mason,Marina,1500000.0,2,3.0,2.0,25.0,98.4
201906,Ashbury Heights,Haight Ashbury,1706500.0,37,54.0,17.0,14.0,117.55000000000001
201906,Balboa Terrace,West of Twin Peaks,2297000.0,4,4.0,2.0,16.0,117.0
201906,Bayview,Bayview Hunters Point,905000.0,18,27.0,13.0,17.0,107.2
201906,Bernal Heights,Bernal Heights,1490000.0,70,90.0,34.0,9.5,115.65
201906,Bret Harte,Bayview Hunters Point,840000.0,5,9.0,5.0,53.0,103.1
201906,Buena Vista,Haight Ashbury,1920000.0,11,14.0,0.0,11.0,108.1
201906,Candlestick Point SRA,Bayview Hunters Point,788000.0,8,11.0,5.0,44.0,102.5
201906,Castro,Castro/Upper Market,1480000.0,3,3.0,1.0,12.0,110.2
201906,Cathedral Hill,Western Addition,935000.0,20,29.0,17.0,15.0,107.0
201906,Cayuga,Outer Mission,1100000.0,8,2.0,2.0,28.0,111.6
201906,Central Waterfront,Potrero Hill,1400000.0,3,6.0,3.0,7.0,110.9
201906,Chinatown,Chinatown,988000.0,3,3.0,1.0,15.0,98.6
201906,Civic Center,Tenderloin,1231000.0,2,5.0,3.0,9.0,107.8
201906,Clarendon Heights,Twin Peaks,1850000.0,8,9.0,3.0,14.0,114.7
201906,Cole Valley,Haight Ashbury,1105000.0,4,6.0,1.0,18.0,105.9
201906,Corona Heights,Haight Ashbury,1888000.0,8,10.0,3.0,12.0,125.1
201906,Cow Hollow,Marina,3600000.0,7,13.0,6.0,19.0,104.6
201906,Crocker Amazon,Excelsior,1280000.0,9,17.0,9.0,14.0,129.0
201906,Diamond Heights,Noe Valley,1030000.0,14,11.0,4.0,26.0,106.4
201906,Dolores Heights,Mission,1702000.0,34,37.0,8.0,28.0,110.30000000000001
201906,Downtown / Union Square,Financial District/South Beach,887000.0,2,6.0,5.0,133.0,106.2
201906,Duboce Triangle,Castro/Upper Market,1600000.0,15,17.0,3.0,14.0,118.0
201906,Eureka Valley,Castro/Upper Market,2200000.0,30,34.0,9.0,14.0,109.5
201906,Excelsior,Excelsior,1015000.0,24,19.0,8.0,17.0,110.5
201906,Fairmount,Glen Park,2470000.0,15,15.0,3.0,14.0,113.8
201906,Financial District,Financial District/South Beach,999000.0,2,1.0,0.0,24.0,103.2
201906,Fisherman's Wharf,North Beach,1810000.0,3,2.0,2.0,115.0,107.5
201906,Forest Hill,West of Twin Peaks,2415000.0,9,7.0,0.0,14.0,112.0
201906,Forest Knolls,Inner Sunset,1508000.0,10,10.0,4.0,17.0,107.3
201906,Glen Park,Glen Park,1960000.0,25,27.0,9.0,14.0,114.1
201906,Golden Gate Heights,Inner Sunset,1855000.0,17,16.0,4.0,14.0,114.8
201906,Haight Ashbury,Haight Ashbury,1750000.0,7,8.0,4.0,14.0,111.1
201906,Hayes Valley,Hayes Valley,1705000.0,7,9.0,6.0,14.0,116.9
201906,Holly Park,Bernal Heights,1316000.0,13,14.0,8.0,25.0,113.3
201906,Hunters Point,Bayview Hunters Point,893000.0,8,20.0,22.0,87.0,104.1
201906,Ingleside,Oceanview/Merced/Ingleside,1300000.0,17,12.0,8.0,19.0,113.6
201906,Ingleside Terraces,West of Twin Peaks,2075000.0,4,3.0,0.0,13.0,116.2
201906,Inner Richmond,Inner Richmond,2344000.0,62,39.0,9.0,18.5,106.85
201906,Inner Sunset,Inner Sunset,1776000.0,16,18.0,7.0,18.0,112.6
201906,Japantown,Japantown,1375000.0,5,5.0,4.0,29.0,101.7
201906,Laguna Honda,West of Twin Peaks,1625000.0,7,4.0,1.0,12.0,112.5
201906,Lake Street,Seacliff,2183000.0,8,8.0,1.0,14.0,107.8
201906,Lakeshore,Lakeshore,1307500.0,7,5.0,2.0,37.5,103.95
201906,Laurel Heights / Jordan Park,Presidio Heights,2525000.0,8,9.0,4.0,13.0,115.3
201906,Little Hollywood,Bayview Hunters Point,935000.0,3,2.0,1.0,15.0,114.0
201906,Lone Mountain,Lone Mountain/USF,1875000.0,10,8.0,3.0,53.0,95.5
201906,Lower Haight,Hayes Valley,1400000.0,5,15.0,8.0,12.0,114.0
201906,Lower Nob Hill,Nob Hill,715000.0,24,23.0,12.0,59.0,102.0
201906,Lower Pacific Heights,Japantown,1895000.0,11,12.0,6.0,16.0,107.0
201906,Marina,Marina,2700000.0,40,50.0,18.0,21.5,101.6
201906,Merced Manor,Sunset/Parkside,1655000.0,3,1.0,0.0,63.0,93.3
201906,Midtown Terrace,Twin Peaks,1514000.0,12,11.0,2.0,13.0,119.3
201906,Miraloma Park,West of Twin Peaks,1500000.0,20,25.0,8.0,13.0,116.2
201906,Mission,Mission,1295000.0,29,25.0,5.0,14.0,101.4
201906,Mission Bay,Mission Bay,1515000.0,91,85.0,33.0,22.0,106.6
201906,Mission Dolores,Mission,1651000.0,28,25.0,6.0,13.0,115.6
201906,Mission Terrace,Outer Mission,1228000.0,15,17.0,6.0,14.0,125.2
201906,Monterey Heights,West of Twin Peaks,2790000.0,10,6.0,0.0,14.0,110.9
201906,Mt. Davidson Manor,West of Twin Peaks,1450000.0,3,4.0,1.0,18.0,101.0
201906,Nob Hill,Nob Hill,1300000.0,23,39.0,33.0,35.0,99.9
201906,Noe Valley,Noe Valley,1850000.0,85,98.0,32.0,14.0,112.7
201906,North Beach,North Beach,1268000.0,12,10.0,8.0,27.0,106.8
201906,Northern Waterfront,Financial District/South Beach,1388000.0,8,5.0,1.0,37.0,98.2
201906,Oceanview,Oceanview/Merced/Ingleside,919000.0,16,15.0,3.0,13.0,117.5
201906,Outer Mission,Outer Mission,950000.0,7,6.0,2.0,20.0,106.5
201906,Outer Richmond,Outer Richmond,1498000.0,38,48.0,16.0,14.0,110.5
201906,Outer Sunset,Sunset/Parkside,1501000.0,73,96.0,34.0,14.0,117.2
201906,Pacific Heights,Pacific Heights,2135000.0,76,64.0,32.0,30.0,101.9
201906,Panhandle,Lone Mountain/USF,1553000.0,10,9.0,2.0,14.0,111.2
201906,Parkmerced,Lakeshore,1453000.0,2,2.0,2.0,25.0,100.8
201906,Parkside,Sunset/Parkside,1576000.0,29,31.0,14.0,16.0,115.1
201906,Parnassus Heights,Lone Mountain/USF,1735000.0,7,7.0,1.0,14.0,117.8
201906,Peralta Heights,Bernal Heights,1305000.0,6,10.0,5.0,14.0,107.9
201906,Polk Gulch,Russian Hill,1040000.0,17,11.0,5.0,32.0,104.3
201906,Portola,Portola,1035000.0,14,26.0,13.0,16.0,117.5
201906,Potrero Hill,Potrero Hill,1600000.0,33,52.0,17.0,24.0,107.0
201906,Presidio Heights,Presidio Heights,4995000.0,13,14.0,8.0,18.0,101.7
201906,Presidio National Park,Presidio,7650000.0,2,2.0,0.0,16.0,99.1
201906,Presidio Terrace,Inner Richmond,1445000.0,7,10.0,3.0,14.0,114.3
201906,Produce Market,Bayview Hunters Point,1025000.0,1,0.0,0.0,17.0,107.9
201906,Rincon Hill,Financial District/South Beach,1225000.0,130,155.0,110.0,75.0,100.1
201906,Russian Hill,Russian Hill,1707000.0,46,48.0,40.0,29.0,105.4
201906,Seacliff,Seacliff,3300000.0,3,4.0,3.0,20.0,102.5
201906,Sherwood Forest,West of Twin Peaks,1538000.0,7,11.0,4.0,16.0,106.3
201906,Showplace Square,Mission Bay,680500.0,3,3.0,2.0,53.0,108.7
201906,Silver Terrace,Bayview Hunters Point,1175000.0,13,11.0,4.0,39.0,108.7
201906,South Beach,Financial District/South Beach,1179000.0,142,176.0,113.0,27.0,101.6
201906,South of Market,South of Market,1043000.0,284,326.0,160.0,23.333333333333332,103.26666666666667
201906,St. Francis Wood,West of Twin Peaks,2750000.0,6,8.0,0.0,13.0,106.2
201906,St. Mary's Park,Bernal Heights,1540000.0,6,6.0,2.0,19.0,119.5
201906,Sunnydale,Visitacion Valley,825000.0,3,5.0,3.0,30.0,111.0
201906,Sunnyside,West of Twin Peaks,1369000.0,16,12.0,4.0,18.0,111.2
201906,Sutro Heights,Outer Richmond,1800000.0,5,11.0,6.0,12.0,113.6
201906,Telegraph Hill,North Beach,905000.0,11,15.0,14.0,66.0,101.8
201906,Tenderloin,Tenderloin,651000.0,10,22.0,15.0,38.0,102.0
201906,Union Street,Marina,2005000.0,10,20.0,14.0,21.0,109.1
201906,University Mound,Excelsior,1162000.0,8,12.0,3.0,25.0,111.1
201906,Upper Market,Noe Valley,1650000.0,15,24.0,9.0,14.0,110.3
201906,Visitacion Valley,Visitacion Valley,1085000.0,13,16.0,7.0,15.0,110.8
201906,West Portal,West of Twin Peaks,2016500.0,11,9.0,5.0,14.5,122.7
201906,Western Addition,Western Addition,1370000.0,27,27.0,5.0,15.0,106.3
201906,Westwood Park,West of Twin Peaks,1800000.0,5,5.0,0.0,14.0,123.4
201907,Alamo Square,Hayes Valley,958000.0,8,5.0,1.0,13.0,119.2
201907,Anza Vista,Lone Mountain/USF,1168000.0,4,4.0,3.0,13.0,124.8
201907,Aquatic Park / Ft. Mason,Marina,1498000.0,2,4.0,3.0,23.0,100.2
201907,Ashbury Heights,Haight Ashbury,1994500.0,47,51.0,8.0,17.0,114.0
201907,Balboa Terrace,West of Twin Peaks,2175000.0,4,4.0,0.0,14.0,127.0
201907,Bayview,Bayview Hunters Point,925000.0,21,28.0,13.0,17.0,106.4
201907,Bernal Heights,Bernal Heights,1581500.0,74,83.0,28.0,21.0,114.69999999999999
201907,Bret Harte,Bayview Hunters Point,850000.0,5,7.0,3.0,35.0,101.7
201907,Buena Vista,Haight Ashbury,2100000.0,13,15.0,6.0,21.0,103.8
201907,Candlestick Point SRA,Bayview Hunters Point,763000.0,10,5.0,4.0,33.0,103.1
201907,Castro,Castro/Upper Market,1500000.0,3,5.0,1.0,10.0,105.4
201907,Cathedral Hill,Western Addition,905000.0,29,24.0,19.0,17.0,104.0
201907,Cayuga,Outer Mission,1140000.0,4,4.0,4.0,18.0,119.0
201907,Central Waterfront,Potrero Hill,1243000.0,2,8.0,4.0,13.0,110.6
201907,Chinatown,Chinatown,988000.0,3,1.0,0.0,15.0,98.3
201907,Civic Center,Tenderloin,1231000.0,2,3.0,2.0,9.0,107.8
201907,Clarendon Heights,Twin Peaks,1903000.0,9,13.0,5.0,13.0,119.1
201907,Cole Valley,Haight Ashbury,1260000.0,5,8.0,5.0,14.0,108.3
201907,Corona Heights,Haight Ashbury,1888000.0,8,4.0,0.0,11.0,124.6
201907,Cow Hollow,Marina,2900000.0,10,10.0,4.0,19.0,103.3
201907,Crocker Amazon,Excelsior,1045000.0,10,22.0,12.0,18.0,121.1
201907,Diamond Heights,Noe Valley,689000.0,13,11.0,4.0,32.0,105.7
201907,Dolores Heights,Mission,1824000.0,35,32.0,9.0,10.5,110.2
201907,Downtown / Union Square,Financial District/South Beach,750000.0,2,6.0,4.0,26.0,106.5
201907,Duboce Triangle,Castro/Upper Market,3027500.0,16,15.0,4.0,14.0,115.45
201907,Eureka Valley,Castro/Upper Market,2200000.0,27,26.0,8.0,15.0,112.3
201907,Excelsior,Excelsior,1100000.0,19,24.0,14.0,18.0,113.2
201907,Fairmount,Glen Park,2405000.0,14,13.0,3.0,14.0,122.9
201907,Financial District,Financial District/South Beach,868000.0,1,2.0,1.0,23.0,110.6
201907,Fisherman's Wharf,North Beach,2230000.0,2,1.0,1.0,141.0,98.8
201907,Forest Hill,West of Twin Peaks,2323000.0,6,7.0,1.0,14.0,111.2
201907,Forest Knolls,Inner Sunset,1650000.0,7,8.0,4.0,12.0,111.8
201907,Glen Park,Glen Park,1980000.0,26,27.0,5.0,14.0,119.4
201907,Golden Gate Heights,Inner Sunset,1855000.0,13,12.0,9.0,16.0,115.3
201907,Haight Ashbury,Haight Ashbury,1700000.0,7,9.0,5.0,15.0,110.0
201907,Hayes Valley,Hayes Valley,1828000.0,6,6.0,6.0,14.0,118.6
201907,Holly Park,Bernal Heights,1233000.0,10,11.0,9.0,29.0,113.8
201907,Hunters Point,Bayview Hunters Point,930000.0,10,17.0,18.0,57.0,104.6
201907,India Basin,Bayview Hunters Point,871000.0,1,1.0,0.0,69.0,109.0
201907,Ingleside,Oceanview/Merced/Ingleside,1303000.0,16,15.0,9.0,15.0,115.9
201907,Ingleside Terraces,West of Twin Peaks,2200000.0,3,1.0,0.0,11.0,115.0
201907,Inner Richmond,Inner Richmond,2344000.0,45,40.0,17.0,15.0,110.65
201907,Inner Sunset,Inner Sunset,1650000.0,15,15.0,9.0,14.0,116.3
201907,Japantown,Japantown,2025000.0,5,5.0,1.0,36.0,99.9
201907,Laguna Honda,West of Twin Peaks,1868000.0,4,2.0,1.0,12.0,120.5
201907,Lake Street,Seacliff,2705000.0,6,6.0,4.0,14.0,109.0
201907,Lakeshore,Lakeshore,1320000.0,7,7.0,2.0,36.5,107.45
201907,Laurel Heights / Jordan Park,Presidio Heights,2274000.0,8,10.0,3.0,20.0,108.4
201907,Little Hollywood,Bayview Hunters Point,993000.0,4,1.0,0.0,14.0,113.6
201907,Lone Mountain,Lone Mountain/USF,1500000.0,7,9.0,3.0,45.0,100.7
201907,Lower Haight,Hayes Valley,1465000.0,13,17.0,8.0,13.0,109.7
201907,Lower Nob Hill,Nob Hill,728000.0,24,20.0,9.0,42.0,103.3
201907,Lower Pacific Heights,Japantown,1940000.0,7,12.0,5.0,38.0,101.8
201907,Marina,Marina,2522000.0,37,38.0,17.0,21.5,100.0
201907,Merced Manor,Sunset/Parkside,1655000.0,1,2.0,1.0,31.0,106.8
201907,Midtown Terrace,Twin Peaks,1568000.0,12,6.0,0.0,14.0,121.2
201907,Miraloma Park,West of Twin Peaks,1560000.0,23,21.0,4.0,13.0,116.7
201907,Mission,Mission,1295000.0,19,27.0,11.0,12.0,102.5
201907,Mission Bay,Mission Bay,1451000.0,80,75.0,32.0,19.0,107.3
201907,Mission Dolores,Mission,1680000.0,23,21.0,6.0,14.0,113.5
201907,Mission Terrace,Outer Mission,1228000.0,13,14.0,7.0,14.0,122.8
201907,Monterey Heights,West of Twin Peaks,2825000.0,7,3.0,0.0,15.0,107.7
201907,Mt. Davidson Manor,West of Twin Peaks,1675000.0,3,3.0,0.0,13.0,103.0
201907,Nob Hill,Nob Hill,1175000.0,19,26.0,24.0,27.0,101.6
201907,Noe Valley,Noe Valley,1835000.0,87,87.0,20.0,14.0,114.9
201907,North Beach,North Beach,1448000.0,10,8.0,7.0,40.0,105.6
201907,Northern Waterfront,Financial District/South Beach,1525000.0,4,2.0,1.0,23.0,99.6
201907,Oceanview,Oceanview/Merced/Ingleside,1150000.0,17,17.0,5.0,15.0,120.2
201907,Outer Mission,Outer Mission,935000.0,7,4.0,2.0,20.0,107.3
201907,Outer Richmond,Outer Richmond,1543000.0,42,48.0,17.0,15.0,110.3
201907,Outer Sunset,Sunset/Parkside,1500000.0,76,88.0,29.0,14.0,116.9
201907,Pacific Heights,Pacific Heights,1843000.0,60,53.0,24.0,22.0,103.8
201907,Panhandle,Lone Mountain/USF,1553000.0,8,10.0,2.0,13.0,105.1
201907,Parkside,Sunset/Parkside,1459000.0,30,36.0,15.0,16.0,114.5
201907,Parnassus Heights,Lone Mountain/USF,1488000.0,8,6.0,1.0,16.0,118.5
201907,Peralta Heights,Bernal Heights,1225000.0,6,8.0,4.0,14.0,103.0
201907,Polk Gulch,Russian Hill,1348000.0,10,11.0,5.0,43.0,103.5
201907,Portola,Portola,1010000.0,16,23.0,8.0,17.0,117.6
201907,Potrero Hill,Potrero Hill,1675000.0,37,38.0,11.0,23.0,107.7
201907,Presidio Heights,Presidio Heights,4995000.0,13,14.0,7.0,18.0,103.3
201907,Presidio National Park,Presidio,5400000.0,1,0.0,0.0,18.0,98.3
201907,Presidio Terrace,Inner Richmond,1623000.0,8,8.0,3.0,14.0,116.8
201907,Rincon Hill,Financial District/South Beach,1219000.0,111,159.0,128.0,51.0,100.5
201907,Russian Hill,Russian Hill,1629000.0,48,47.0,38.0,28.0,104.9
201907,Seacliff,Seacliff,2675000.0,4,4.0,2.0,25.0,101.5
201907,Sherwood Forest,West of Twin Peaks,2185000.0,7,8.0,1.0,17.0,104.2
201907,Showplace Square,Mission Bay,821000.0,2,0.0,1.0,84.0,104.7
201907,Silver Terrace,Bayview Hunters Point,1200000.0,10,13.0,8.0,42.0,111.0
201907,South Beach,Financial District/South Beach,1178000.0,124,163.0,119.0,25.0,101.6
201907,South of Market,South of Market,1085333.3333333333,263,290.0,176.0,24.0,103.86666666666667
201907,St. Francis Wood,West of Twin Peaks,3265000.0,8,10.0,0.0,13.0,102.8
201907,St. Mary's Park,Bernal Heights,1600000.0,7,3.0,0.0,22.0,122.9
201907,Sunnydale,Visitacion Valley,886000.0,4,3.0,1.0,25.0,110.1
201907,Sunnyside,West of Twin Peaks,1450000.0,17,17.0,4.0,20.0,110.2
201907,Sutro Heights,Outer Richmond,1790000.0,7,11.0,4.0,13.0,110.9
201907,Telegraph Hill,North Beach,2050000.0,9,15.0,10.0,59.0,100.0
201907,Tenderloin,Tenderloin,780000.0,8,17.0,7.0,37.0,105.4
201907,Union Street,Marina,1725000.0,13,20.0,7.0,14.0,109.9
201907,University Mound,Excelsior,1235000.0,9,10.0,3.0,19.0,120.5
201907,Upper Market,Noe Valley,1625000.0,20,20.0,6.0,14.0,114.5
201907,Visitacion Valley,Visitacion Valley,928000.0,14,15.0,3.0,16.0,112.4
201907,West Portal,West of Twin Peaks,1556500.0,10,7.0,1.0,14.5,114.65
201907,Western Addition,Western Addition,1400000.0,30,26.0,3.0,16.0,106.8
201907,Westwood Park,West of Twin Peaks,1799000.0,6,6.0,2.0,16.0,119.5
201908,Alamo Square,Hayes Valley,1208000.0,6,7.0,1.0,14.0,111.5
201908,Anza Vista,Lone Mountain/USF,1185000.0,3,5.0,4.0,12.0,120.2
201908,Aquatic Park / Ft. Mason,Marina,2050000.0,3,7.0,4.0,39.0,104.4
201908,Ashbury Heights,Haight Ashbury,1925000.0,49,39.0,8.0,18.0,112.9
201908,Balboa Terrace,West of Twin Peaks,1900000.0,4,4.0,0.0,16.0,135.3
201908,Bayview,Bayview Hunters Point,925000.0,24,21.0,11.0,14.0,106.2
201908,Bernal Heights,Bernal Heights,1439000.0,67,58.0,25.0,27.5,112.19999999999999
201908,Bret Harte,Bayview Hunters Point,893000.0,8,5.0,3.0,28.0,104.5
201908,Buena Vista,Haight Ashbury,2446000.0,10,13.0,9.0,14.0,107.9
201908,Candlestick Point SRA,Bayview Hunters Point,775000.0,7,5.0,3.0,47.0,101.9
201908,Castro,Castro/Upper Market,2900000.0,3,6.0,3.0,22.0,100.1
201908,Cathedral Hill,Western Addition,915000.0,26,16.0,12.0,39.0,103.8
201908,Cayuga,Outer Mission,1140000.0,2,6.0,5.0,33.0,115.0
201908,Central Waterfront,Potrero Hill,1350000.0,5,7.0,1.0,14.0,111.0
201908,Chinatown,Chinatown,988000.0,3,1.0,1.0,15.0,98.3
201908,Civic Center,Tenderloin,1018000.0,2,2.0,2.0,67.0,105.7
201908,Clarendon Heights,Twin Peaks,1717000.0,8,12.0,5.0,20.0,115.2
201908,Cole Valley,Haight Ashbury,1147000.0,4,8.0,5.0,25.0,93.4
201908,Corona Heights,Haight Ashbury,2370000.0,3,2.0,0.0,13.0,115.7
201908,Cow Hollow,Marina,1925000.0,11,10.0,4.0,21.0,104.8
201908,Crocker Amazon,Excelsior,1030000.0,13,16.0,6.0,22.0,117.2
201908,Diamond Heights,Noe Valley,1115000.0,10,12.0,8.0,35.0,109.8
201908,Dolores Heights,Mission,1937500.0,29,24.0,5.0,11.5,109.65
201908,Downtown / Union Square,Financial District/South Beach,1650000.0,3,4.0,1.0,43.0,98.3
201908,Duboce Triangle,Castro/Upper Market,3001500.0,11,8.0,0.0,16.5,112.1
201908,Eureka Valley,Castro/Upper Market,1680000.0,21,23.0,8.0,20.0,111.2
201908,Excelsior,Excelsior,1185000.0,18,28.0,15.0,15.0,117.5
201908,Fairmount,Glen Park,2200000.0,11,5.0,3.0,14.0,126.6
201908,Financial District,Financial District/South Beach,844000.0,2,1.0,0.0,18.0,107.2
201908,Fisherman's Wharf,North Beach,3675000.0,1,1.0,2.0,115.0,99.3
201908,Forest Hill,West of Twin Peaks,2350000.0,5,6.0,2.0,14.0,122.5
201908,Forest Knolls,Inner Sunset,1650000.0,5,6.0,3.0,12.0,110.6
201908,Glen Park,Glen Park,1951000.0,24,18.0,5.0,14.0,121.0
201908,Golden Gate Heights,Inner Sunset,1800000.0,11,19.0,7.0,21.0,110.3
201908,Haight Ashbury,Haight Ashbury,1365000.0,6,10.0,4.0,14.0,112.9
201908,Hayes Valley,Hayes Valley,1950000.0,5,5.0,5.0,14.0,113.1
201908,Holly Park,Bernal Heights,1335000.0,8,7.0,7.0,30.0,104.5
201908,Hunters Point,Bayview Hunters Point,850000.0,9,14.0,20.0,39.0,104.2
201908,India Basin,Bayview Hunters Point,871000.0,1,1.0,1.0,69.0,109.0
201908,Ingleside,Oceanview/Merced/Ingleside,1265000.0,18,19.0,7.0,15.0,114.1
201908,Ingleside Terraces,West of Twin Peaks,2200000.0,1,4.0,3.0,3.0,110.1
201908,Inner Richmond,Inner Richmond,2150000.0,40,36.0,17.0,16.0,111.5
201908,Inner Sunset,Inner Sunset,1600000.0,15,12.0,6.0,19.0,113.8
201908,Japantown,Japantown,1775000.0,6,2.0,0.0,39.0,101.3
201908,Laguna Honda,West of Twin Peaks,2200000.0,5,4.0,0.0,62.0,120.2
201908,Lake Street,Seacliff,2693000.0,4,6.0,4.0,13.0,113.3
201908,Lakeshore,Lakeshore,1653000.0,4,3.0,1.0,14.0,122.4
201908,Laurel Heights / Jordan Park,Presidio Heights,1600000.0,8,8.0,1.0,17.0,103.1
201908,Little Hollywood,Bayview Hunters Point,1018000.0,2,1.0,0.0,22.0,106.7
201908,Lone Mountain,Lone Mountain/USF,1750000.0,8,4.0,0.0,22.0,107.0
201908,Lower Haight,Hayes Valley,1475000.0,19,11.0,1.0,30.0,108.5
201908,Lower Nob Hill,Nob Hill,750000.0,21,20.0,10.0,24.0,103.5
201908,Lower Pacific Heights,Japantown,1749000.0,9,17.0,10.0,28.0,102.4
201908,Marina,Marina,2955000.0,34,30.0,11.0,24.0,98.05
201908,Merced Manor,Sunset/Parkside,1655000.0,1,1.0,0.0,31.0,106.8
201908,Midtown Terrace,Twin Peaks,1638000.0,6,4.0,1.0,17.0,118.8
201908,Miraloma Park,West of Twin Peaks,1580000.0,16,13.0,4.0,13.0,116.8
201908,Mission,Mission,1360000.0,21,37.0,20.0,15.0,102.3
201908,Mission Bay,Mission Bay,1420000.0,57,61.0,25.0,19.0,108.5
201908,Mission Dolores,Mission,1680000.0,17,17.0,5.0,26.0,111.1
201908,Mission Terrace,Outer Mission,1319000.0,12,9.0,4.0,14.0,130.6
201908,Monterey Heights,West of Twin Peaks,2883000.0,6,3.0,1.0,16.0,106.6
201908,Mt. Davidson Manor,West of Twin Peaks,1980000.0,4,4.0,2.0,21.0,105.1
201908,Nob Hill,Nob Hill,1160000.0,19,16.0,17.0,39.0,100.5
201908,Noe Valley,Noe Valley,1925000.0,78,79.0,25.0,14.0,115.5
201908,North Beach,North Beach,1448000.0,10,7.0,0.0,47.0,104.6
201908,Northern Waterfront,Financial District/South Beach,2495000.0,1,1.0,2.0,11.0,100.0
201908,Oceanview,Oceanview/Merced/Ingleside,1160000.0,14,14.0,8.0,14.0,121.2
201908,Outer Mission,Outer Mission,905000.0,2,3.0,2.0,63.0,101.8
201908,Outer Richmond,Outer Richmond,1480000.0,41,32.0,12.0,19.0,109.6
201908,Outer Sunset,Sunset/Parkside,1404000.0,62,62.0,24.0,15.0,116.8
201908,Pacific Heights,Pacific Heights,1660000.0,49,56.0,33.0,31.0,103.2
